,depending,necessary,appropriate,inappropriate,as needed,as applicable,otherwise reasonably,sometimes,from time to time,generally,mostly,widely,general,commonly,usually,normally,typically,largely,often,primarily,among other things,may,might,can,could,would,likely,possible,possibly,anyone,certain,everyone,numerous,some,most,few,much,many,various,including but not limited to,Category,BT Coeff,Amb_Terms,Amb_Phrase
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,2.71,['some'],['Some ad companies also use this information to serve you relevant ads from other advertisers.']
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['You can learn more about how to opt-out of interest-based advertising by going to the Advertising Preferences page.']
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['What Information Can']
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],"['You can access your information, including your name, address, payment options, profile information, Prime membership, household settings, and purchase history in the ""Your Account"" section of the website or mobile application.']"
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['Click here for a list of examples that you can access.']
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['To request access to personal information that is not available through Your Account you can submit a request here.']
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,MN,2.569,"['many', 'can', 'certain', 'might', 'many']","['Many of our Amazon Services also include settings that provide you with options as to how your information is being used As described above, you can always choose not to provide certain information, but then you might not be able to take advantage of many of the Amazon Services.']"
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['can', 'certain']",['You can add or update certain information on pages such as those referenced in What']
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['Information Can']
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3.55,['usually'],"['When you update information, we usually keep a copy of the prior version for our recordsIf you do not want to receive e-mail or other communications from us, please adjust your Customer Communication Preferences.']"
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,2.71,['most'],"['The Help feature on most browsers and devices will tell you how to prevent your browser or device from accepting new cookies or other identifiers, how to have the browser notify you when you receive a new cookie or how to block cookies altogether.']"
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,2.71,['some'],"['Because cookies and identifiers allow you to take advantage of some essential features of Amazon Services, we recommend that you leave them turned on.']"
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['If you want to browse our websites without linking the browsing history to your account, you may do so by logging out of your account here and blocking cookies on your browser.']"
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,2.71,['certain'],"['You will also be able to opt out of certain other types of data usage by updating your settings on the applicable Amazon website (e.g., in ""Manage Your Content and Devices""), device, or application.']"
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,2.71,['most'],"['Most non-Amazon devices also provide users with the ability to change device permissions (e.g., disable/access location services, contacts).']"
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,2.71,['most'],"[""For most devices, these controls are located in the device's settings menu.""]"
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['can', 'certain']","['If you are a seller, you can add or update certain information in Seller Central , update your account information by accessing your Seller Account Information, and adjust your e-mail or other communications you receive from us by updating your Notification Preferences.']"
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['If you are under the age of 18 years, you may use Amazon Services only with the involvement of a parent or guardian.']"
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['might', 'certain']","['When You Use Amazon ServicesYou provide information to us when you: \t\tsearch or shop for products or services in our marketplace; add or remove an item from your cart, or place an order through or use Amazon Services;  download, stream, view, or use content on a device or through a service or application on a device; provide information in Your Account (and you might have more than one if you have used more than one e-mail address or mobile number when shopping with us) or Your Profile;  talk to or otherwise interact with our Alexa Voice service; upload your contacts, including access to mobile device contacts for certain services; configure your settings on, provide data access permissions for, or interact with an Amazon device or service; provide information in your Seller Account, Restaurant Central Account, Service Provider Account, or any other account we make available that allows you to develop or offer software, goods, or services to Amazon customers; offer your products or services on or through Amazon Services; communicate with us by phone, e-mail, or otherwise; complete a questionnaire, a support ticket, or a contest entry form; upload or stream images, videos or audio or other files while using Amazon Services; use our services such as Prime Video; compile Playlists, Watchlists, Wish Lists or other gift registries; participate in Discussion Boards or other community features; provide and rate Reviews; specify a Special Occasion Reminder; or employ Product Availability Alerts, such as Available to Order Notifications.']"
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['might'],"['As a result of those actions, you might supply us with such information as: identifying information such as your name, address and phone numbers;  payment information; your age; your location information;your IP address;people, addresses and phone numbers listed in your Addresses;e-mail addresses of your friends and other people;content of reviews and e-mails to us;the personal description and photograph in Your Profile;voice recordings when you speak to Alexa;images, videos and other content collected or stored in connection with Amazon Services;information and officially valid documents regarding identity and address information, including PAN numbers;credit history information;corporate and financial information; anddevice log files and configurations, including Wi-Fi credentials, if you choose to automatically synchronize them with your other Amazon devices.  ']"
41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CN,1.619,"['sometimes', 'certain']","['e.g., the occurrences of technical errors, your interactions with service features and content, your settings preferences and backup information, location of your device running an application, information about uploaded images and files such as the file name, dates, times and location of your images); version and time zone settings; purchase and content use history, which we sometimes aggregate with similar information from other customers to create features like Amazon Bestsellers; the full Uniform Resource Locator (URL) clickstream to, through, and from our websites, including date and time; products and content you viewed or searched for; page response times, download errors, length of visits to certain pages, and page interaction information (such as scrolling, clicks, and mouse-overs);  phone numbers used to call our customer service number; and images or videos when you shop in our marketplace using Amazon Services.']"
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['We may also use device identifiers, cookies, and other technologies on devices, applications, and our web pages to collect browsing, usage, or other technical information.']"
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,N,2.71,"['some', 'certain', 'some']","['Information from Other SourcesExamples of information we receive from other sources include: updated delivery and address information from our carriers or other third parties, which we use to correct our records and deliver your next purchase or communication more easily;  account information, purchase or redemption information and page-view information from some merchants with which we operate co-branded businesses or for which we provide technical, fulfillment, advertising or other services;  information about your interactions with products and services offered by our affiliates; search results and links, including paid listings (such as Sponsored Links); information about internet-connected devices and services linked with Alexa; and credit history information from credit bureaus, which we use to help prevent and detect fraud and to offer certain credit or financial services to some customers.']"
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['You Can']
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,"['can', 'can']","['AccessExamples of information you can access through Amazon Services include:  status of recent orders (including subscriptions);  your complete order history; personally identifiable information (including name, e-mail, password, and address book);  payment settings (including payment method information, promotional certificate, and gift card balances and 1-Click settings);  e-mail notification settings (including Product Availability Alerts, Delivers, Special Occasion Reminders and newsletters);  recommendations and the products you recently viewed that are the basis for recommendations (including Recommended for You and Improve Your Recommendations);  shopping lists and gift registries (including Wish Lists); your content, devices, services, and related settings, and communications and personalized advertising preferences; content that you recently viewed; voice recordings associated with your account; Your Profile (including your product Reviews, Recommendations, Reminders and personal profile); If you are a seller, you can access your account and other information, and adjust your communications preferences, by updating your account in Seller Central .']"
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,"['can', 'can']","['If you are a restaurant, you can access your account and other information, and adjust your communication preferences, by updating your account in Restaurant Central; If you are a service provider listing on our Service Provider Network, you can access your account and other information, and adjust your communication preferences, by updating your account in Service Provider Central;Grievance OfficerPlease find below the details of the grievance officer:']"
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,2.71,['including but not limited to'],"['The Grievance Officer is identified above pursuant to the provisions of applicable laws including but not limited to the Information Technology Act, 2000 and the Consumer Protection Act, 2019, and the Rules enacted under those laws.         ']"
